ID;PID;Game;Study;Game_group;Condition;Condition_params;Resolution;Framerate;Bitrate;VQ;VF;VU;VD;AC;Age;Gender;Expertise;Monitor
200;3;Game2;1;Game1_Game2_Game3;56;1080_30_6000;1080;30;6000;5,6;5,4;5,4;5,4;1;22;Female;1;smallPhone
201;3;Game1;1;Game1_Game2_Game3;57;1080_30_6000;1080;30;6000;4,5;3,8;3,2;4,9;1;22;Female;1;smallPhone
202;3;Game3;1;Game1_Game2_Game3;58;1080_30_50000;1080;30;50000;5,6;5,8;5,8;5,6;1;22;Female;1;smallPhone
203;3;Game2;1;Game1_Game2_Game3;59;1080_30_50000;1080;30;50000;5,4;6;6;4;1;22;Female;1;smallPhone
204;3;Game1;1;Game1_Game2_Game3;60;1080_30_50000;1080;30;50000;5;3,6;6,1;2,5;1;22;Female;1;smallPhone
205;3;Game2;1;Game1_Game2_Game3;61;1080_60_2000;1080;60;2000;3,1;3;3;5,1;0;22;Female;1;smallPhone
206;3;Game1;1;Game1_Game2_Game3;62;1080_60_2000;1080;60;2000;2,6;2,6;3,8;2,4;0;22;Female;1;smallPhone
207;3;Game3;1;Game1_Game2_Game3;63;1080_60_2000;1080;60;2000;3,2;2,9;4,5;3;0;22;Female;1;smallPhone
208;3;Game3;1;Game1_Game2_Game3;64;1080_60_4000;1080;60;4000;5,2;3,8;4,9;4,9;1;22;Female;1;smallPhone
209;3;Game1;1;Game1_Game2_Game3;65;1080_60_4000;1080;60;4000;3,7;2,9;3,7;5,1;0;22;Female;1;smallPhone
210;3;Game2;1;Game1_Game2_Game3;66;1080_60_4000;1080;60;4000;4,7;3,4;3,6;5;1;22;Female;1;smallPhone
211;3;Game3;1;Game1_Game2_Game3;67;1080_60_6000;1080;60;6000;5,1;3,8;5;5;1;22;Female;1;smallPhone
212;3;Game2;1;Game1_Game2_Game3;68;1080_60_6000;1080;60;6000;4,8;5;5,2;5,2;1;22;Female;1;smallPhone
213;3;Game1;1;Game1_Game2_Game3;69;1080_60_6000;1080;60;6000;3,5;3;3,7;5;0;22;Female;1;smallPhone
214;3;Game3;1;Game1_Game2_Game3;70;1080_60_50000;1080;60;50000;5,4;5,3;5,3;5,4;1;22;Female;1;smallPhone
215;3;Game2;1;Game1_Game2_Game3;71;1080_60_50000;1080;60;50000;5,9;6;6;3,8;1;22;Female;1;smallPhone
216;3;Game1;1;Game1_Game2_Game3;72;1080_60_50000;1080;60;50000;5,5;4,3;5;5;1;22;Female;1;smallPhone
217;4;Game1;1;Game1_Game2_Game3;1;480_30_300;480;30;300;2,4;3;2;5,5;0;23;Male;3;Desktop
218;4;Game2;1;Game1_Game2_Game3;2;480_30_300;480;30;300;2,2;2,5;2,9;5,9;0;23;Male;3;Desktop
219;4;Game3;1;Game1_Game2_Game3;3;480_30_300;480;30;300;2;2,1;2,1;6;0;23;Male;3;Desktop
220;4;Game2;1;Game1_Game2_Game3;4;480_30_1000;480;30;1000;3,6;6;3,5;5;1;23;Male;3;Desktop
221;4;Game3;1;Game1_Game2_Game3;5;480_30_1000;480;30;1000;3,5;6;3,1;5,7;0;23;Male;3;Desktop
222;4;Game1;1;Game1_Game2_Game3;6;480_30_1000;480;30;1000;3,1;4,4;2,9;4,5;0;23;Male;3;Desktop
223;4;Game3;1;Game1_Game2_Game3;7;480_30_2000;480;30;2000;5,4;6;3,7;4,9;1;23;Male;3;Desktop
224;4;Game1;1;Game1_Game2_Game3;8;480_30_2000;480;30;2000;4,2;4,3;3,6;6;0;23;Male;3;Desktop
225;4;Game2;1;Game1_Game2_Game3;9;480_30_2000;480;30;2000;4;6;3,6;5,5;1;23;Male;3;Desktop
226;4;Game3;1;Game1_Game2_Game3;10;480_30_6000;480;30;6000;4,6;5,6;3,4;6;1;23;Male;3;Desktop
227;4;Game2;1;Game1_Game2_Game3;11;480_30_6000;480;30;6000;3,5;5,7;3,5;3,6;0;23;Male;3;Desktop
228;4;Game1;1;Game1_Game2_Game3;12;480_30_6000;480;30;6000;3;5,8;3;5,8;0;23;Male;3;Desktop
229;4;Game2;1;Game1_Game2_Game3;13;480_60_300;480;60;300;1,5;1,7;1,7;6;0;23;Male;3;Desktop
230;4;Game3;1;Game1_Game2_Game3;14;480_60_300;480;60;300;2,2;2;2,4;4,3;0;23;Male;3;Desktop
231;4;Game1;1;Game1_Game2_Game3;15;480_60_300;480;60;300;2,1;1,6;1,7;5,6;0;23;Male;3;Desktop
232;4;Game2;1;Game1_Game2_Game3;16;480_60_1000;480;60;1000;5,4;6;4,2;6;1;23;Male;3;Desktop
233;4;Game1;1;Game1_Game2_Game3;17;480_60_1000;480;60;1000;2,7;6;2,4;5,6;0;23;Male;3;Desktop
234;4;Game3;1;Game1_Game2_Game3;18;480_60_1000;480;60;1000;3;4,8;2,7;3,4;0;23;Male;3;Desktop
235;4;Game1;1;Game1_Game2_Game3;19;480_60_2000;480;60;2000;4,5;6;3;6;0;23;Male;3;Desktop
236;4;Game3;1;Game1_Game2_Game3;20;480_60_2000;480;60;2000;3,5;6;3;4,5;1;23;Male;3;Desktop
237;4;Game2;1;Game1_Game2_Game3;21;480_60_2000;480;60;2000;3,1;6;3;4;0;23;Male;3;Desktop
238;4;Game2;1;Game1_Game2_Game3;22;480_60_6000;480;60;6000;3,6;6;3,9;6;1;23;Male;3;Desktop
239;4;Game1;1;Game1_Game2_Game3;23;480_60_6000;480;60;6000;2,8;6;2,6;4,5;1;23;Male;3;Desktop
240;4;Game3;1;Game1_Game2_Game3;24;480_60_6000;480;60;6000;4;6;3,5;4,7;1;23;Male;3;Desktop
241;4;Game1;1;Game1_Game2_Game3;25;720_30_1000;720;30;1000;4;3;2,6;5,6;0;23;Male;3;Desktop
242;4;Game2;1;Game1_Game2_Game3;26;720_30_1000;720;30;1000;4;2,4;3,4;5,4;0;23;Male;3;Desktop
243;4;Game3;1;Game1_Game2_Game3;27;720_30_1000;720;30;1000;3,5;4,4;3,6;4,5;0;23;Male;3;Desktop
244;4;Game3;1;Game1_Game2_Game3;28;720_30_2000;720;30;2000;3,6;4,4;3,6;5,4;1;23;Male;3;Desktop
245;4;Game2;1;Game1_Game2_Game3;29;720_30_2000;720;30;2000;2,8;5;4,6;3;0;23;Male;3;Desktop
246;4;Game1;1;Game1_Game2_Game3;30;720_30_2000;720;30;2000;4,7;6;3,8;6;1;23;Male;3;Desktop
247;4;Game1;1;Game1_Game2_Game3;31;720_30_4000;720;30;4000;4,5;5,2;4,6;5,3;1;23;Male;3;Desktop
248;4;Game2;1;Game1_Game2_Game3;32;720_30_4000;720;30;4000;5,5;6;5;6;1;23;Male;3;Desktop
249;4;Game3;1;Game1_Game2_Game3;33;720_30_4000;720;30;4000;3,5;5,3;3,7;3,4;0;23;Male;3;Desktop
250;4;Game3;1;Game1_Game2_Game3;34;720_30_50000;720;30;50000;4,7;6;4,7;3,6;1;23;Male;3;Desktop
251;4;Game2;1;Game1_Game2_Game3;35;720_30_50000;720;30;50000;3,6;6;4,8;3,4;0;23;Male;3;Desktop
252;4;Game1;1;Game1_Game2_Game3;36;720_30_50000;720;30;50000;4,4;6;3;3,6;1;23;Male;3;Desktop
253;4;Game3;1;Game1_Game2_Game3;37;720_60_1000;720;60;1000;3;2,4;2,6;3,6;0;23;Male;3;Desktop
254;4;Game1;1;Game1_Game2_Game3;38;720_60_1000;720;60;1000;2,4;2,5;3,6;3;0;23;Male;3;Desktop
255;4;Game2;1;Game1_Game2_Game3;39;720_60_1000;720;60;1000;3,2;2;3,6;5,4;0;23;Male;3;Desktop
256;4;Game3;1;Game1_Game2_Game3;40;720_60_2000;720;60;2000;3,7;3,3;3,4;5,8;0;23;Male;3;Desktop
257;4;Game2;1;Game1_Game2_Game3;41;720_60_2000;720;60;2000;3,5;4,4;3,4;5,2;1;23;Male;3;Desktop
258;4;Game1;1;Game1_Game2_Game3;42;720_60_2000;720;60;2000;2,6;3,4;2,3;3,7;0;23;Male;3;Desktop
259;4;Game2;1;Game1_Game2_Game3;43;720_60_4000;720;60;4000;4,8;5,6;4,6;5,6;1;23;Male;3;Desktop
260;4;Game3;1;Game1_Game2_Game3;44;720_60_4000;720;60;4000;5;5,3;4,2;4,6;1;23;Male;3;Desktop
261;4;Game1;1;Game1_Game2_Game3;45;720_60_4000;720;60;4000;3,4;5,5;2,8;3,6;1;23;Male;3;Desktop
262;4;Game3;1;Game1_Game2_Game3;46;720_60_50000;720;60;50000;4;5,9;2,8;3,2;0;23;Male;3;Desktop
263;4;Game1;1;Game1_Game2_Game3;47;720_60_50000;720;60;50000;5;6;4,8;6;1;23;Male;3;Desktop
264;4;Game2;1;Game1_Game2_Game3;48;720_60_50000;720;60;50000;5;6;5;4,2;1;23;Male;3;Desktop
265;4;Game2;1;Game1_Game2_Game3;49;1080_30_2000;1080;30;2000;3,5;3,7;4,4;4,8;0;23;Male;3;Desktop
266;4;Game1;1;Game1_Game2_Game3;50;1080_30_2000;1080;30;2000;2,6;2,3;3,6;5,2;0;23;Male;3;Desktop
267;4;Game3;1;Game1_Game2_Game3;51;1080_30_2000;1080;30;2000;5;4,5;3,6;4,7;1;23;Male;3;Desktop
268;4;Game1;1;Game1_Game2_Game3;52;1080_30_4000;1080;30;4000;5,2;6;4,6;4,4;1;23;Male;3;Desktop
269;4;Game2;1;Game1_Game2_Game3;53;1080_30_4000;1080;30;4000;5,6;5,3;5,2;6;1;23;Male;3;Desktop
270;4;Game3;1;Game1_Game2_Game3;54;1080_30_4000;1080;30;4000;4;3,6;4,5;5,3;1;23;Male;3;Desktop
271;4;Game3;1;Game1_Game2_Game3;55;1080_30_6000;1080;30;6000;4,6;6;4,2;3,4;1;23;Male;3;Desktop
272;4;Game2;1;Game1_Game2_Game3;56;1080_30_6000;1080;30;6000;6,1;6,1;6;6;1;23;Male;3;Desktop
273;4;Game1;1;Game1_Game2_Game3;57;1080_30_6000;1080;30;6000;5,4;5,8;4,4;6;1;23;Male;3;Desktop
274;4;Game3;1;Game1_Game2_Game3;58;1080_30_50000;1080;30;50000;4,6;5,5;4,4;4,6;1;23;Male;3;Desktop
275;4;Game2;1;Game1_Game2_Game3;59;1080_30_50000;1080;30;50000;5;6;6;5;1;23;Male;3;Desktop
276;4;Game1;1;Game1_Game2_Game3;60;1080_30_50000;1080;30;50000;4,4;5,5;4,5;5;1;23;Male;3;Desktop
277;4;Game2;1;Game1_Game2_Game3;61;1080_60_2000;1080;60;2000;2,6;2,6;2,6;2,6;0;23;Male;3;Desktop
278;4;Game1;1;Game1_Game2_Game3;62;1080_60_2000;1080;60;2000;2,7;1,8;5,1;3,5;0;23;Male;3;Desktop
279;4;Game3;1;Game1_Game2_Game3;63;1080_60_2000;1080;60;2000;2,8;3;3,5;3,1;0;23;Male;3;Desktop
280;4;Game3;1;Game1_Game2_Game3;64;1080_60_4000;1080;60;4000;2,5;2,3;4,3;2,4;0;23;Male;3;Desktop
281;4;Game1;1;Game1_Game2_Game3;65;1080_60_4000;1080;60;4000;3,8;3,6;4,7;4,6;1;23;Male;3;Desktop
282;4;Game2;1;Game1_Game2_Game3;66;1080_60_4000;1080;60;4000;3,5;3,2;4,2;2,8;0;23;Male;3;Desktop
283;4;Game3;1;Game1_Game2_Game3;67;1080_60_6000;1080;60;6000;3,5;3,1;4,4;3,3;0;23;Male;3;Desktop
284;4;Game2;1;Game1_Game2_Game3;68;1080_60_6000;1080;60;6000;5;5,9;5,2;6;1;23;Male;3;Desktop
285;4;Game1;1;Game1_Game2_Game3;69;1080_60_6000;1080;60;6000;4,5;5,3;3,5;4,3;0;23;Male;3;Desktop
286;4;Game3;1;Game1_Game2_Game3;70;1080_60_50000;1080;60;50000;5,5;6;5,5;4,7;1;23;Male;3;Desktop
287;4;Game2;1;Game1_Game2_Game3;71;1080_60_50000;1080;60;50000;6;6;6;6;1;23;Male;3;Desktop
288;4;Game1;1;Game1_Game2_Game3;72;1080_60_50000;1080;60;50000;3,6;6;4,8;4,6;1;23;Male;3;Desktop
289;5;Game1;1;Game1_Game2_Game3;1;480_30_300;480;30;300;2;2,2;2;4;0;24;Male;1;Laptop
290;5;Game2;1;Game1_Game2_Game3;2;480_30_300;480;30;300;1,5;1,8;1,7;2,9;0;24;Male;1;Laptop
291;5;Game3;1;Game1_Game2_Game3;3;480_30_300;480;30;300;2,8;2,3;1,1;4,7;0;24;Male;1;Laptop
292;5;Game2;1;Game1_Game2_Game3;4;480_30_1000;480;30;1000;3;4;2,7;4,3;0;24;Male;1;Laptop
293;5;Game3;1;Game1_Game2_Game3;5;480_30_1000;480;30;1000;3;3,9;2,6;4,2;0;24;Male;1;Laptop
294;5;Game1;1;Game1_Game2_Game3;6;480_30_1000;480;30;1000;2,1;2,2;1,9;4,4;0;24;Male;1;Laptop
295;5;Game3;1;Game1_Game2_Game3;7;480_30_2000;480;30;2000;3;4,8;2,6;4,5;0;24;Male;1;Laptop
296;5;Game1;1;Game1_Game2_Game3;8;480_30_2000;480;30;2000;3;4,3;2,6;4,4;0;24;Male;1;Laptop
297;5;Game2;1;Game1_Game2_Game3;9;480_30_2000;480;30;2000;2,8;4;3,2;4,4;0;24;Male;1;Laptop
298;5;Game3;1;Game1_Game2_Game3;10;480_30_6000;480;30;6000;4;3,8;3;5;0;24;Male;1;Laptop
299;5;Game2;1;Game1_Game2_Game3;11;480_30_6000;480;30;6000;2,8;4;2,5;4,3;0;24;Male;1;Laptop
300;5;Game1;1;Game1_Game2_Game3;12;480_30_6000;480;30;6000;4,4;4,3;2,5;4,3;0;24;Male;1;Laptop
301;5;Game2;1;Game1_Game2_Game3;13;480_60_300;480;60;300;1,1;1,1;1,1;3;0;24;Male;1;Laptop
302;5;Game3;1;Game1_Game2_Game3;14;480_60_300;480;60;300;1,1;1,2;1,1;3,1;0;24;Male;1;Laptop
303;5;Game1;1;Game1_Game2_Game3;15;480_60_300;480;60;300;1,2;1,4;1,3;2,4;0;24;Male;1;Laptop
304;5;Game2;1;Game1_Game2_Game3;16;480_60_1000;480;60;1000;3,4;4,7;2,8;4,7;0;24;Male;1;Laptop
305;5;Game1;1;Game1_Game2_Game3;17;480_60_1000;480;60;1000;3;5;2;4,2;0;24;Male;1;Laptop
306;5;Game3;1;Game1_Game2_Game3;18;480_60_1000;480;60;1000;3;3,8;2,1;4,3;0;24;Male;1;Laptop
307;5;Game1;1;Game1_Game2_Game3;19;480_60_2000;480;60;2000;2,3;2;1,8;3,9;0;24;Male;1;Laptop
308;5;Game3;1;Game1_Game2_Game3;20;480_60_2000;480;60;2000;2,3;2,7;1,6;3,7;0;24;Male;1;Laptop
309;5;Game2;1;Game1_Game2_Game3;21;480_60_2000;480;60;2000;4,6;5;3,8;5,5;0;24;Male;1;Laptop
310;5;Game2;1;Game1_Game2_Game3;22;480_60_6000;480;60;6000;3,8;4,5;2,9;4,6;0;24;Male;1;Laptop
311;5;Game1;1;Game1_Game2_Game3;23;480_60_6000;480;60;6000;3,5;5;3,6;5,2;0;24;Male;1;Laptop
312;5;Game3;1;Game1_Game2_Game3;24;480_60_6000;480;60;6000;3;4;2,5;4,7;0;24;Male;1;Laptop
313;5;Game1;1;Game1_Game2_Game3;25;720_30_1000;720;30;1000;2,6;3;3,1;4,6;0;24;Male;1;Laptop
314;5;Game2;1;Game1_Game2_Game3;26;720_30_1000;720;30;1000;4;5,4;3;5,2;1;24;Male;1;Laptop
315;5;Game3;1;Game1_Game2_Game3;27;720_30_1000;720;30;1000;2;2;3,1;4,2;0;24;Male;1;Laptop
316;5;Game3;1;Game1_Game2_Game3;28;720_30_2000;720;30;2000;3,1;3,8;2,1;4,4;0;24;Male;1;Laptop
317;5;Game2;1;Game1_Game2_Game3;29;720_30_2000;720;30;2000;4;3,8;3;4,4;0;24;Male;1;Laptop
318;5;Game1;1;Game1_Game2_Game3;30;720_30_2000;720;30;2000;3,4;3,1;3,5;4,7;0;24;Male;1;Laptop
319;5;Game1;1;Game1_Game2_Game3;31;720_30_4000;720;30;4000;4,6;4,8;5;5;0;24;Male;1;Laptop
320;5;Game2;1;Game1_Game2_Game3;32;720_30_4000;720;30;4000;5;4,2;5,1;5;1;24;Male;1;Laptop
321;5;Game3;1;Game1_Game2_Game3;33;720_30_4000;720;30;4000;2,9;3,2;2,8;4;0;24;Male;1;Laptop
322;5;Game3;1;Game1_Game2_Game3;34;720_30_50000;720;30;50000;3,8;4,9;3;5,2;0;24;Male;1;Laptop
323;5;Game2;1;Game1_Game2_Game3;35;720_30_50000;720;30;50000;4,2;4,8;3,6;5,6;0;24;Male;1;Laptop
324;5;Game1;1;Game1_Game2_Game3;36;720_30_50000;720;30;50000;4;3,6;4;4,4;0;24;Male;1;Laptop
325;5;Game3;1;Game1_Game2_Game3;37;720_60_1000;720;60;1000;3,1;4,3;3;5;0;24;Male;1;Laptop
326;5;Game1;1;Game1_Game2_Game3;38;720_60_1000;720;60;1000;3;2;3,6;4,5;0;24;Male;1;Laptop
327;5;Game2;1;Game1_Game2_Game3;39;720_60_1000;720;60;1000;2;2;2,3;4;0;24;Male;1;Laptop
328;5;Game3;1;Game1_Game2_Game3;40;720_60_2000;720;60;2000;5;5;5,2;5;1;24;Male;1;Laptop
329;5;Game2;1;Game1_Game2_Game3;41;720_60_2000;720;60;2000;4;4,5;3,3;4,2;0;24;Male;1;Laptop
330;5;Game1;1;Game1_Game2_Game3;42;720_60_2000;720;60;2000;3;4;3;4,3;0;24;Male;1;Laptop
331;5;Game2;1;Game1_Game2_Game3;43;720_60_4000;720;60;4000;4,6;4,9;5,2;4,8;0;24;Male;1;Laptop
332;5;Game3;1;Game1_Game2_Game3;44;720_60_4000;720;60;4000;4;4,6;3,1;4,8;0;24;Male;1;Laptop
333;5;Game1;1;Game1_Game2_Game3;45;720_60_4000;720;60;4000;4;4,5;3;4,7;0;24;Male;1;Laptop
334;5;Game3;1;Game1_Game2_Game3;46;720_60_50000;720;60;50000;5;5;5,4;5,4;1;24;Male;1;Laptop
335;5;Game1;1;Game1_Game2_Game3;47;720_60_50000;720;60;50000;4,9;4,1;5,2;4,4;1;24;Male;1;Laptop
336;5;Game2;1;Game1_Game2_Game3;48;720_60_50000;720;60;50000;5,3;5;5,5;4,6;1;24;Male;1;Laptop
337;5;Game2;1;Game1_Game2_Game3;49;1080_30_2000;1080;30;2000;4;4,5;4,6;4,4;0;24;Male;1;Laptop
338;5;Game1;1;Game1_Game2_Game3;50;1080_30_2000;1080;30;2000;4;3,1;4;4,3;0;24;Male;1;Laptop
339;5;Game3;1;Game1_Game2_Game3;51;1080_30_2000;1080;30;2000;3;3;3,8;4,4;0;24;Male;1;Laptop
340;5;Game1;1;Game1_Game2_Game3;52;1080_30_4000;1080;30;4000;5;5;5;5;1;24;Male;1;Laptop
341;5;Game2;1;Game1_Game2_Game3;53;1080_30_4000;1080;30;4000;5,4;5,4;5,7;5;1;24;Male;1;Laptop
342;5;Game3;1;Game1_Game2_Game3;54;1080_30_4000;1080;30;4000;4,7;4,5;3,7;4,1;0;24;Male;1;Laptop
343;5;Game3;1;Game1_Game2_Game3;55;1080_30_6000;1080;30;6000;4,3;4,6;3,3;5,1;1;24;Male;1;Laptop
344;5;Game2;1;Game1_Game2_Game3;56;1080_30_6000;1080;30;6000;5;5,7;5,7;5;1;24;Male;1;Laptop
345;5;Game1;1;Game1_Game2_Game3;57;1080_30_6000;1080;30;6000;5;5,2;4,6;4,9;1;24;Male;1;Laptop
346;5;Game3;1;Game1_Game2_Game3;58;1080_30_50000;1080;30;50000;4,9;5;5,4;2,9;0;24;Male;1;Laptop
347;5;Game2;1;Game1_Game2_Game3;59;1080_30_50000;1080;30;50000;5;5;5,8;4,3;1;24;Male;1;Laptop
348;5;Game1;1;Game1_Game2_Game3;60;1080_30_50000;1080;30;50000;5;5;5,3;4,3;1;24;Male;1;Laptop
349;5;Game2;1;Game1_Game2_Game3;61;1080_60_2000;1080;60;2000;2,8;2,3;2,6;4,2;0;24;Male;1;Laptop
350;5;Game1;1;Game1_Game2_Game3;62;1080_60_2000;1080;60;2000;3;2;3,8;4,6;0;24;Male;1;Laptop
351;5;Game3;1;Game1_Game2_Game3;63;1080_60_2000;1080;60;2000;5;4;5,2;6,3;0;24;Male;1;Laptop
352;5;Game3;1;Game1_Game2_Game3;64;1080_60_4000;1080;60;4000;3,8;4;3,2;4,5;0;24;Male;1;Laptop
353;5;Game1;1;Game1_Game2_Game3;65;1080_60_4000;1080;60;4000;4;3,9;3,5;4,5;0;24;Male;1;Laptop
354;5;Game2;1;Game1_Game2_Game3;66;1080_60_4000;1080;60;4000;5;6;4,4;5;1;24;Male;1;Laptop
355;5;Game3;1;Game1_Game2_Game3;67;1080_60_6000;1080;60;6000;4,8;3,6;4,8;2,9;0;24;Male;1;Laptop
356;5;Game2;1;Game1_Game2_Game3;68;1080_60_6000;1080;60;6000;5,5;5,8;6,1;6;1;24;Male;1;Laptop
357;5;Game1;1;Game1_Game2_Game3;69;1080_60_6000;1080;60;6000;5;4,1;5;4,6;0;24;Male;1;Laptop
358;5;Game3;1;Game1_Game2_Game3;70;1080_60_50000;1080;60;50000;5,7;5,6;5,9;5,5;1;24;Male;1;Laptop
359;5;Game2;1;Game1_Game2_Game3;71;1080_60_50000;1080;60;50000;5,6;5,6;5,3;5,6;1;24;Male;1;Laptop
360;5;Game1;1;Game1_Game2_Game3;72;1080_60_50000;1080;60;50000;5;5;5,2;5,2;1;24;Male;1;Laptop
361;6;Game1;1;Game1_Game2_Game3;1;480_30_300;480;30;300;2;2;2;6;0;26;Male;2;Desktop
362;6;Game2;1;Game1_Game2_Game3;2;480_30_300;480;30;300;2,5;2,3;2,4;6;0;26;Male;2;Desktop
363;6;Game3;1;Game1_Game2_Game3;3;480_30_300;480;30;300;2,2;2,2;2,2;6;0;26;Male;2;Desktop
364;6;Game2;1;Game1_Game2_Game3;4;480_30_1000;480;30;1000;4,3;6;3,9;6;1;26;Male;2;Desktop
365;6;Game3;1;Game1_Game2_Game3;5;480_30_1000;480;30;1000;3,3;5,6;3,5;6;0;26;Male;2;Desktop
366;6;Game1;1;Game1_Game2_Game3;6;480_30_1000;480;30;1000;3,3;3,4;4,1;6;1;26;Male;2;Desktop
367;6;Game3;1;Game1_Game2_Game3;7;480_30_2000;480;30;2000;3,5;6;2,3;6;1;26;Male;2;Desktop
368;6;Game1;1;Game1_Game2_Game3;8;480_30_2000;480;30;2000;4,5;6;4,5;6;1;26;Male;2;Desktop
369;6;Game2;1;Game1_Game2_Game3;9;480_30_2000;480;30;2000;3,7;6;3,6;6;0;26;Male;2;Desktop
370;6;Game3;1;Game1_Game2_Game3;10;480_30_6000;480;30;6000;4;6;4,6;6;1;26;Male;2;Desktop
371;6;Game2;1;Game1_Game2_Game3;11;480_30_6000;480;30;6000;5,2;6;5,2;6;1;26;Male;2;Desktop
372;6;Game1;1;Game1_Game2_Game3;12;480_30_6000;480;30;6000;3,6;6;3,8;6;0;26;Male;2;Desktop
373;6;Game2;1;Game1_Game2_Game3;13;480_60_300;480;60;300;2;2;2;6;0;26;Male;2;Desktop
374;6;Game3;1;Game1_Game2_Game3;14;480_60_300;480;60;300;2;2;2;2;0;26;Male;2;Desktop
375;6;Game1;1;Game1_Game2_Game3;15;480_60_300;480;60;300;1,9;2,2;1,4;6;0;26;Male;2;Desktop
376;6;Game2;1;Game1_Game2_Game3;16;480_60_1000;480;60;1000;4,2;6;4,2;6;1;26;Male;2;Desktop
377;6;Game1;1;Game1_Game2_Game3;17;480_60_1000;480;60;1000;3,4;3,6;3,6;6;0;26;Male;2;Desktop
378;6;Game3;1;Game1_Game2_Game3;18;480_60_1000;480;60;1000;3,3;4,9;3;6;0;26;Male;2;Desktop
379;6;Game1;1;Game1_Game2_Game3;19;480_60_2000;480;60;2000;3,5;3,8;3,8;6;0;26;Male;2;Desktop
380;6;Game3;1;Game1_Game2_Game3;20;480_60_2000;480;60;2000;4;6;4;6;0;26;Male;2;Desktop
381;6;Game2;1;Game1_Game2_Game3;21;480_60_2000;480;60;2000;4,2;6;3,8;6;1;26;Male;2;Desktop
382;6;Game2;1;Game1_Game2_Game3;22;480_60_6000;480;60;6000;3,6;6;3,4;6;0;26;Male;2;Desktop
383;6;Game1;1;Game1_Game2_Game3;23;480_60_6000;480;60;6000;4;6;4;6;1;26;Male;2;Desktop
384;6;Game3;1;Game1_Game2_Game3;24;480_60_6000;480;60;6000;4,1;6;4,1;6;1;26;Male;2;Desktop
385;6;Game1;1;Game1_Game2_Game3;25;720_30_1000;720;30;1000;3,3;4,4;3,6;6;0;26;Male;2;Desktop
386;6;Game2;1;Game1_Game2_Game3;26;720_30_1000;720;30;1000;2,5;2,9;3;6;1;26;Male;2;Desktop
387;6;Game3;1;Game1_Game2_Game3;27;720_30_1000;720;30;1000;3;2,6;4;6;0;26;Male;2;Desktop
388;6;Game3;1;Game1_Game2_Game3;28;720_30_2000;720;30;2000;3;2,7;4,2;6;0;26;Male;2;Desktop
389;6;Game2;1;Game1_Game2_Game3;29;720_30_2000;720;30;2000;4,2;5,4;5,2;6;1;26;Male;2;Desktop
390;6;Game1;1;Game1_Game2_Game3;30;720_30_2000;720;30;2000;3,9;5,2;3,9;6;1;26;Male;2;Desktop
391;6;Game1;1;Game1_Game2_Game3;31;720_30_4000;720;30;4000;4,3;5,9;4,9;6;1;26;Male;2;Desktop
392;6;Game2;1;Game1_Game2_Game3;32;720_30_4000;720;30;4000;5,4;6;5,6;6;1;26;Male;2;Desktop
393;6;Game3;1;Game1_Game2_Game3;33;720_30_4000;720;30;4000;5;5,8;5,2;6;1;26;Male;2;Desktop
394;6;Game3;1;Game1_Game2_Game3;34;720_30_50000;720;30;50000;5,4;6;5,4;6;1;26;Male;2;Desktop
395;6;Game2;1;Game1_Game2_Game3;35;720_30_50000;720;30;50000;5,5;6;5,5;6;1;26;Male;2;Desktop
396;6;Game1;1;Game1_Game2_Game3;36;720_30_50000;720;30;50000;5,5;6;5,5;6;1;26;Male;2;Desktop
397;6;Game3;1;Game1_Game2_Game3;37;720_60_1000;720;60;1000;2,5;2;2,5;5,9;0;26;Male;2;Desktop
398;6;Game1;1;Game1_Game2_Game3;38;720_60_1000;720;60;1000;2,6;2,4;2,6;6;0;26;Male;2;Desktop
399;6;Game2;1;Game1_Game2_Game3;39;720_60_1000;720;60;1000;2,4;2,3;2,6;6;0;26;Male;2;Desktop
400;6;Game3;1;Game1_Game2_Game3;40;720_60_2000;720;60;2000;2,8;3;3,4;6;0;26;Male;2;Desktop
401;6;Game2;1;Game1_Game2_Game3;41;720_60_2000;720;60;2000;2,9;3,2;3;6;0;26;Male;2;Desktop
402;6;Game1;1;Game1_Game2_Game3;42;720_60_2000;720;60;2000;3,1;2,8;3,6;6;0;26;Male;2;Desktop
403;6;Game2;1;Game1_Game2_Game3;43;720_60_4000;720;60;4000;5,6;6;5,6;6;1;26;Male;2;Desktop
404;6;Game3;1;Game1_Game2_Game3;44;720_60_4000;720;60;4000;4;4,6;4,7;6;0;26;Male;2;Desktop
405;6;Game1;1;Game1_Game2_Game3;45;720_60_4000;720;60;4000;3,8;3,9;3,9;6;0;26;Male;2;Desktop
406;6;Game3;1;Game1_Game2_Game3;46;720_60_50000;720;60;50000;5;6;5,4;6;1;26;Male;2;Desktop
407;6;Game1;1;Game1_Game2_Game3;47;720_60_50000;720;60;50000;5,5;6;5,5;6;1;26;Male;2;Desktop
408;6;Game2;1;Game1_Game2_Game3;48;720_60_50000;720;60;50000;5,8;6;5,8;6;1;26;Male;2;Desktop
409;6;Game2;1;Game1_Game2_Game3;49;1080_30_2000;1080;30;2000;3;3;5,4;6;0;26;Male;2;Desktop
410;6;Game1;1;Game1_Game2_Game3;50;1080_30_2000;1080;30;2000;3;2,2;3,8;6;1;26;Male;2;Desktop
